
=== Stutter monitor started at 2026-05-29T09:57:42 | user_dir=C:/Users/admin/AppData/Roaming/Godot/app_userdata/高能⭐宇宙⭐大爆炸 ===
2026-05-29T11:18:08 | reason=low_fps_window label= fps=26.6 frames=27 seconds=1.017 max_frame_ms=78.53 budget_elapsed_ms=1.05 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=0 nodes=1226 score=0 hp=37 elapsed=941.30
2026-05-29T11:18:08 | reason=single_frame_over_budget label= fps=30.0 frames=1 seconds=0.047 max_frame_ms=47.43 budget_elapsed_ms=0.77 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=0 nodes=1226 score=0 hp=37 elapsed=941.34
2026-05-29T11:18:09 | reason=single_frame_over_budget label= fps=30.0 frames=29 seconds=0.034 max_frame_ms=47.43 budget_elapsed_ms=1.29 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=0 nodes=1226 score=0 hp=37 elapsed=942.23
2026-05-29T11:18:09 | reason=single_frame_over_budget label= fps=30.0 frames=21 seconds=0.034 max_frame_ms=40.07 budget_elapsed_ms=0.70 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=0 nodes=1226 score=0 hp=37 elapsed=942.95
2026-05-29T11:18:10 | reason=single_frame_over_budget label= fps=30.0 frames=5 seconds=0.036 max_frame_ms=36.45 budget_elapsed_ms=1.02 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=0 nodes=1226 score=0 hp=37 elapsed=943.48
2026-05-29T11:18:10 | reason=single_frame_over_budget label= fps=30.0 frames=21 seconds=0.034 max_frame_ms=37.42 budget_elapsed_ms=1.11 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=0 nodes=1226 score=0 hp=37 elapsed=943.98
2026-05-29T11:18:11 | reason=single_frame_over_budget label= fps=30.0 frames=14 seconds=0.036 max_frame_ms=36.37 budget_elapsed_ms=0.94 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=0 nodes=1226 score=0 hp=37 elapsed=944.75
2026-05-29T11:18:12 | reason=single_frame_over_budget label= fps=30.0 frames=32 seconds=0.035 max_frame_ms=47.06 budget_elapsed_ms=0.69 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=0 nodes=1226 score=0 hp=37 elapsed=945.33
2026-05-29T11:18:12 | reason=single_frame_over_budget label= fps=30.0 frames=15 seconds=0.037 max_frame_ms=40.63 budget_elapsed_ms=1.61 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=0 nodes=1226 score=0 hp=37 elapsed=945.82
2026-05-29T11:18:13 | reason=single_frame_over_budget label= fps=30.0 frames=10 seconds=0.036 max_frame_ms=35.76 budget_elapsed_ms=0.99 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=1 nodes=1229 score=0 hp=37 elapsed=946.69
2026-05-29T11:18:14 | reason=single_frame_over_budget label= fps=30.0 frames=28 seconds=0.033 max_frame_ms=36.72 budget_elapsed_ms=0.70 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=1 nodes=1229 score=0 hp=37 elapsed=947.23
2026-05-29T11:18:15 | reason=single_frame_over_budget label= fps=30.0 frames=32 seconds=0.047 max_frame_ms=47.45 budget_elapsed_ms=0.95 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=948.36
2026-05-29T11:18:15 | reason=single_frame_over_budget label= fps=30.0 frames=15 seconds=0.038 max_frame_ms=43.28 budget_elapsed_ms=0.77 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=948.94
2026-05-29T11:18:16 | reason=low_fps_window label= fps=25.8 frames=26 seconds=1.007 max_frame_ms=56.51 budget_elapsed_ms=1.03 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=949.41
2026-05-29T11:18:16 | reason=single_frame_over_budget label= fps=30.0 frames=1 seconds=0.061 max_frame_ms=60.61 budget_elapsed_ms=3.08 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=949.47
2026-05-29T11:18:16 | reason=single_frame_over_budget label= fps=30.0 frames=13 seconds=0.054 max_frame_ms=82.05 budget_elapsed_ms=2.24 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=950.02
2026-05-29T11:18:17 | reason=low_fps_window label= fps=20.0 frames=21 seconds=1.051 max_frame_ms=82.05 budget_elapsed_ms=1.52 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=950.48
2026-05-29T11:18:17 | reason=single_frame_over_budget label= fps=30.0 frames=1 seconds=0.088 max_frame_ms=87.87 budget_elapsed_ms=1.10 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=950.56
2026-05-29T11:18:18 | reason=single_frame_over_budget label= fps=30.0 frames=14 seconds=0.051 max_frame_ms=87.87 budget_elapsed_ms=1.62 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=951.09
2026-05-29T11:18:18 | reason=low_fps_window label= fps=20.3 frames=21 seconds=1.035 max_frame_ms=87.87 budget_elapsed_ms=1.42 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=951.50
2026-05-29T11:18:18 | reason=single_frame_over_budget label= fps=30.0 frames=2 seconds=0.050 max_frame_ms=65.29 budget_elapsed_ms=0.80 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=951.62
2026-05-29T11:18:19 | reason=single_frame_over_budget label= fps=30.0 frames=14 seconds=0.043 max_frame_ms=65.29 budget_elapsed_ms=1.31 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=952.17
2026-05-29T11:18:19 | reason=low_fps_window label= fps=22.1 frames=23 seconds=1.042 max_frame_ms=65.29 budget_elapsed_ms=0.82 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=952.55
2026-05-29T11:18:19 | reason=single_frame_over_budget label= fps=30.0 frames=3 seconds=0.034 max_frame_ms=47.52 budget_elapsed_ms=1.34 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=952.67
2026-05-29T11:18:20 | reason=single_frame_over_budget label= fps=30.0 frames=17 seconds=0.042 max_frame_ms=51.60 budget_elapsed_ms=0.83 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=953.20
2026-05-29T11:18:20 | reason=low_fps_window label= fps=27.0 frames=27 seconds=1.001 max_frame_ms=51.60 budget_elapsed_ms=0.72 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=953.56
2026-05-29T11:18:20 | reason=single_frame_over_budget label= fps=30.0 frames=6 seconds=0.036 max_frame_ms=41.09 budget_elapsed_ms=0.80 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=953.75
2026-05-29T11:18:21 | reason=single_frame_over_budget label= fps=30.0 frames=24 seconds=0.036 max_frame_ms=41.84 budget_elapsed_ms=1.23 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=954.34
2026-05-29T11:18:21 | reason=single_frame_over_budget label= fps=30.0 frames=10 seconds=0.037 max_frame_ms=36.74 budget_elapsed_ms=1.01 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=954.85
2026-05-29T11:18:22 | reason=single_frame_over_budget label= fps=30.0 frames=27 seconds=0.037 max_frame_ms=41.52 budget_elapsed_ms=0.90 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=955.39
2026-05-29T11:18:22 | reason=single_frame_over_budget label= fps=30.0 frames=12 seconds=0.036 max_frame_ms=35.96 budget_elapsed_ms=1.73 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=36 elapsed=955.92
2026-05-29T11:18:23 | reason=single_frame_over_budget label= fps=30.0 frames=3 seconds=0.036 max_frame_ms=35.72 budget_elapsed_ms=0.95 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=1 nodes=1229 score=0 hp=36 elapsed=956.67
2026-05-29T11:18:24 | reason=single_frame_over_budget label= fps=30.0 frames=31 seconds=0.034 max_frame_ms=37.82 budget_elapsed_ms=1.20 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=1 nodes=1229 score=0 hp=36 elapsed=957.51
2026-05-29T11:18:25 | reason=single_frame_over_budget label= fps=30.0 frames=19 seconds=0.035 max_frame_ms=35.51 budget_elapsed_ms=2.05 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=958.18
2026-05-29T11:18:25 | reason=low_fps_window label= fps=26.5 frames=27 seconds=1.019 max_frame_ms=94.54 budget_elapsed_ms=1.36 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=958.61
2026-05-29T11:18:25 | reason=single_frame_over_budget label= fps=30.0 frames=2 seconds=0.039 max_frame_ms=39.43 budget_elapsed_ms=0.80 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=958.69
2026-05-29T11:18:26 | reason=single_frame_over_budget label= fps=30.0 frames=17 seconds=0.045 max_frame_ms=49.98 budget_elapsed_ms=1.39 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=959.19
2026-05-29T11:18:26 | reason=low_fps_window label= fps=22.0 frames=23 seconds=1.043 max_frame_ms=94.99 budget_elapsed_ms=2.09 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=959.66
2026-05-29T11:18:26 | reason=single_frame_over_budget label= fps=30.0 frames=3 seconds=0.037 max_frame_ms=46.56 budget_elapsed_ms=1.32 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=959.77
2026-05-29T11:18:27 | reason=single_frame_over_budget label= fps=30.0 frames=21 seconds=0.040 max_frame_ms=46.56 budget_elapsed_ms=0.84 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=960.35
2026-05-29T11:18:27 | reason=low_fps_window label= fps=27.7 frames=28 seconds=1.012 max_frame_ms=58.27 budget_elapsed_ms=1.69 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=960.67
2026-05-29T11:18:27 | reason=single_frame_over_budget label= fps=30.0 frames=4 seconds=0.044 max_frame_ms=58.02 budget_elapsed_ms=1.22 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=960.87
2026-05-29T11:18:28 | reason=single_frame_over_budget label= fps=30.0 frames=18 seconds=0.045 max_frame_ms=58.02 budget_elapsed_ms=1.58 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=961.38
2026-05-29T11:18:28 | reason=low_fps_window label= fps=24.7 frames=25 seconds=1.013 max_frame_ms=58.02 budget_elapsed_ms=1.09 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=961.67
2026-05-29T11:18:28 | reason=single_frame_over_budget label= fps=30.0 frames=5 seconds=0.035 max_frame_ms=55.46 budget_elapsed_ms=1.11 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=961.91
2026-05-29T11:18:29 | reason=single_frame_over_budget label= fps=30.0 frames=20 seconds=0.043 max_frame_ms=55.46 budget_elapsed_ms=2.71 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=962.40
2026-05-29T11:18:29 | reason=low_fps_window label= fps=26.3 frames=27 seconds=1.028 max_frame_ms=76.23 budget_elapsed_ms=1.39 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=962.71
2026-05-29T11:18:29 | reason=single_frame_over_budget label= fps=30.0 frames=7 seconds=0.040 max_frame_ms=49.13 budget_elapsed_ms=0.75 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=962.97
2026-05-29T11:18:30 | reason=single_frame_over_budget label= fps=30.0 frames=22 seconds=0.045 max_frame_ms=50.01 budget_elapsed_ms=0.73 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=963.46
2026-05-29T11:18:30 | reason=low_fps_window label= fps=29.1 frames=30 seconds=1.030 max_frame_ms=50.63 budget_elapsed_ms=0.78 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=963.74
2026-05-29T11:18:30 | reason=single_frame_over_budget label= fps=30.0 frames=8 seconds=0.034 max_frame_ms=34.37 budget_elapsed_ms=2.74 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=963.98
2026-05-29T11:18:31 | reason=single_frame_over_budget label= fps=30.0 frames=23 seconds=0.040 max_frame_ms=40.52 budget_elapsed_ms=2.43 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=964.49
2026-05-29T11:18:32 | reason=single_frame_over_budget label= fps=30.0 frames=12 seconds=0.034 max_frame_ms=34.72 budget_elapsed_ms=0.76 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=965.13
2026-05-29T11:18:32 | reason=single_frame_over_budget label= fps=30.0 frames=8 seconds=0.039 max_frame_ms=39.41 budget_elapsed_ms=1.38 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=35 elapsed=966.03
2026-05-29T11:18:33 | reason=single_frame_over_budget label= fps=30.0 frames=21 seconds=0.034 max_frame_ms=56.81 budget_elapsed_ms=0.71 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=1 nodes=1229 score=0 hp=35 elapsed=966.53
2026-05-29T11:18:33 | reason=low_fps_window label= fps=28.9 frames=29 seconds=1.004 max_frame_ms=56.81 budget_elapsed_ms=0.73 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=1 nodes=1229 score=0 hp=35 elapsed=966.80
2026-05-29T11:18:33 | reason=single_frame_over_budget label= fps=30.0 frames=8 seconds=0.034 max_frame_ms=44.35 budget_elapsed_ms=1.35 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=1 nodes=1229 score=0 hp=35 elapsed=967.07
2026-05-29T11:18:34 | reason=single_frame_over_budget label= fps=30.0 frames=27 seconds=0.033 max_frame_ms=44.35 budget_elapsed_ms=0.70 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1228 score=0 hp=34 elapsed=967.68
2026-05-29T11:18:35 | reason=single_frame_over_budget label= fps=30.0 frames=21 seconds=0.035 max_frame_ms=85.56 budget_elapsed_ms=0.70 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=968.54
2026-05-29T11:18:35 | reason=low_fps_window label= fps=29.1 frames=30 seconds=1.029 max_frame_ms=85.56 budget_elapsed_ms=0.87 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=968.82
2026-05-29T11:18:36 | reason=single_frame_over_budget label= fps=30.0 frames=11 seconds=0.036 max_frame_ms=37.46 budget_elapsed_ms=1.17 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=969.19
2026-05-29T11:18:36 | reason=single_frame_over_budget label= fps=30.0 frames=29 seconds=0.035 max_frame_ms=37.46 budget_elapsed_ms=1.97 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=969.73
2026-05-29T11:18:37 | reason=single_frame_over_budget label= fps=30.0 frames=25 seconds=0.035 max_frame_ms=39.16 budget_elapsed_ms=2.61 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=970.61
2026-05-29T11:18:38 | reason=single_frame_over_budget label= fps=30.0 frames=8 seconds=0.034 max_frame_ms=61.67 budget_elapsed_ms=0.75 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=971.18
2026-05-29T11:18:38 | reason=single_frame_over_budget label= fps=30.0 frames=22 seconds=0.042 max_frame_ms=61.67 budget_elapsed_ms=0.76 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=971.67
2026-05-29T11:18:38 | reason=low_fps_window label= fps=26.2 frames=27 seconds=1.029 max_frame_ms=61.67 budget_elapsed_ms=1.19 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=971.90
2026-05-29T11:18:39 | reason=single_frame_over_budget label= fps=30.0 frames=7 seconds=0.034 max_frame_ms=53.28 budget_elapsed_ms=0.89 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=972.19
2026-05-29T11:18:39 | reason=single_frame_over_budget label= fps=30.0 frames=21 seconds=0.039 max_frame_ms=53.28 budget_elapsed_ms=2.17 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=972.69
2026-05-29T11:18:39 | reason=low_fps_window label= fps=26.5 frames=27 seconds=1.020 max_frame_ms=53.28 budget_elapsed_ms=0.99 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=972.93
2026-05-29T11:18:40 | reason=single_frame_over_budget label= fps=30.0 frames=8 seconds=0.036 max_frame_ms=50.26 budget_elapsed_ms=0.76 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=973.21
2026-05-29T11:18:40 | reason=single_frame_over_budget label= fps=30.0 frames=23 seconds=0.039 max_frame_ms=50.26 budget_elapsed_ms=1.07 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=973.75
2026-05-29T11:18:40 | reason=low_fps_window label= fps=27.3 frames=28 seconds=1.027 max_frame_ms=50.26 budget_elapsed_ms=2.07 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=973.95
2026-05-29T11:18:41 | reason=single_frame_over_budget label= fps=30.0 frames=9 seconds=0.042 max_frame_ms=56.57 budget_elapsed_ms=0.83 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=974.27
2026-05-29T11:18:41 | reason=single_frame_over_budget label= fps=30.0 frames=22 seconds=0.034 max_frame_ms=56.57 budget_elapsed_ms=0.72 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=974.80
2026-05-29T11:18:41 | reason=low_fps_window label= fps=26.6 frames=27 seconds=1.013 max_frame_ms=56.57 budget_elapsed_ms=0.96 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=974.97
2026-05-29T11:18:42 | reason=single_frame_over_budget label= fps=30.0 frames=12 seconds=0.058 max_frame_ms=58.21 budget_elapsed_ms=2.03 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=975.33
2026-05-29T11:18:42 | reason=single_frame_over_budget label= fps=30.0 frames=27 seconds=0.035 max_frame_ms=58.21 budget_elapsed_ms=0.71 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=975.88
2026-05-29T11:18:42 | reason=low_fps_window label= fps=29.6 frames=30 seconds=1.012 max_frame_ms=58.21 budget_elapsed_ms=0.78 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=0 nodes=1226 score=0 hp=34 elapsed=975.98
2026-05-29T11:18:43 | reason=single_frame_over_budget label= fps=30.0 frames=11 seconds=0.040 max_frame_ms=51.26 budget_elapsed_ms=1.15 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=1 nodes=1229 score=0 hp=34 elapsed=976.40
2026-05-29T11:18:43 | reason=single_frame_over_budget label= fps=30.0 frames=22 seconds=0.051 max_frame_ms=79.58 budget_elapsed_ms=2.25 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=1 nodes=1233 score=0 hp=34 elapsed=976.94
2026-05-29T11:18:43 | reason=low_fps_window label= fps=22.5 frames=23 seconds=1.024 max_frame_ms=79.58 budget_elapsed_ms=2.54 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=1 nodes=1233 score=0 hp=34 elapsed=977.00
2026-05-29T11:18:44 | reason=single_frame_over_budget label= fps=30.0 frames=13 seconds=0.045 max_frame_ms=53.23 budget_elapsed_ms=0.78 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=0 nodes=1232 score=0 hp=33 elapsed=977.45
2026-05-29T11:18:44 | reason=single_frame_over_budget label= fps=30.0 frames=26 seconds=0.039 max_frame_ms=55.64 budget_elapsed_ms=0.78 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=0 nodes=1230 score=0 hp=33 elapsed=977.99
2026-05-29T11:18:44 | reason=low_fps_window label= fps=26.0 frames=27 seconds=1.039 max_frame_ms=55.64 budget_elapsed_ms=0.80 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=0 nodes=1230 score=0 hp=33 elapsed=978.03
2026-05-29T11:18:45 | reason=single_frame_over_budget label= fps=30.0 frames=15 seconds=0.037 max_frame_ms=36.69 budget_elapsed_ms=0.98 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=0 nodes=1230 score=0 hp=33 elapsed=978.52
2026-05-29T11:18:45 | reason=single_frame_over_budget label= fps=30.0 frames=28 seconds=0.040 max_frame_ms=51.83 budget_elapsed_ms=0.89 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=0 nodes=1230 score=0 hp=33 elapsed=979.02
2026-05-29T11:18:45 | reason=low_fps_window label= fps=27.9 frames=29 seconds=1.040 max_frame_ms=51.83 budget_elapsed_ms=0.74 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=0 nodes=1230 score=0 hp=33 elapsed=979.07
2026-05-29T11:18:46 | reason=single_frame_over_budget label= fps=30.0 frames=16 seconds=0.038 max_frame_ms=40.74 budget_elapsed_ms=0.93 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=0 nodes=1230 score=0 hp=33 elapsed=979.59
2026-05-29T11:18:46 | reason=low_fps_window label= fps=29.9 frames=30 seconds=1.002 max_frame_ms=49.45 budget_elapsed_ms=0.74 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=0 nodes=1230 score=0 hp=33 elapsed=980.08
